image_path,xmin,ymin,xmax,ymax,label,score
Las19_sliced_0_4800_2000_6800.jpg,904.0,443.0,971.0,520.0,Tree,0.5071009397506714
Las19_sliced_0_4800_2000_6800.jpg,1857.0,256.0,1956.0,356.0,Tree,0.5053980350494385
Las19_sliced_0_4800_2000_6800.jpg,1336.0,1445.0,1426.0,1537.0,Tree,0.5025808215141296
Las19_sliced_0_4800_2000_6800.jpg,912.0,1346.0,998.0,1435.0,Tree,0.5014035701751709
Las19_sliced_0_4800_2000_6800.jpg,492.0,1129.0,554.0,1192.0,Tree,0.4947873055934906
Las19_sliced_0_4800_2000_6800.jpg,1497.0,1517.0,1601.0,1615.0,Tree,0.49169594049453735
Las19_sliced_0_4800_2000_6800.jpg,900.0,34.0,965.0,165.0,Tree,0.4913335144519806
Las19_sliced_0_4800_2000_6800.jpg,1091.0,134.0,1212.0,264.0,Tree,0.48937785625457764
Las19_sliced_0_4800_2000_6800.jpg,1011.0,830.0,1100.0,913.0,Tree,0.4881995618343353
Las19_sliced_0_4800_2000_6800.jpg,900.0,726.0,936.0,797.0,Tree,0.48696109652519226
Las19_sliced_0_4800_2000_6800.jpg,1365.0,1059.0,1417.0,1111.0,Tree,0.48649388551712036
Las19_sliced_0_4800_2000_6800.jpg,1066.0,19.0,1130.0,87.0,Tree,0.48555347323417664
Las19_sliced_0_4800_2000_6800.jpg,1156.0,928.0,1203.0,976.0,Tree,0.48518455028533936
Las19_sliced_0_4800_2000_6800.jpg,1402.0,1285.0,1496.0,1376.0,Tree,0.4824613630771637
Las19_sliced_0_4800_2000_6800.jpg,620.0,1584.0,716.0,1683.0,Tree,0.47977012395858765
Las19_sliced_0_4800_2000_6800.jpg,1461.0,1105.0,1519.0,1153.0,Tree,0.47907954454421997
Las19_sliced_0_4800_2000_6800.jpg,1827.0,467.0,1900.0,572.0,Tree,0.4776984751224518
Las19_sliced_0_4800_2000_6800.jpg,650.0,444.0,755.0,546.0,Tree,0.4774831235408783
Las19_sliced_0_4800_2000_6800.jpg,1198.0,518.0,1273.0,593.0,Tree,0.47665947675704956
Las19_sliced_0_4800_2000_6800.jpg,988.0,410.0,1035.0,453.0,Tree,0.47304120659828186
Las19_sliced_0_4800_2000_6800.jpg,1044.0,785.0,1092.0,831.0,Tree,0.4728550910949707
Las19_sliced_0_4800_2000_6800.jpg,1765.0,1304.0,1840.0,1379.0,Tree,0.47247669100761414
Las19_sliced_0_4800_2000_6800.jpg,1844.0,1718.0,1915.0,1791.0,Tree,0.47175320982933044
Las19_sliced_0_4800_2000_6800.jpg,1850.0,1296.0,1911.0,1352.0,Tree,0.4717327356338501
Las19_sliced_0_4800_2000_6800.jpg,1716.0,506.0,1816.0,609.0,Tree,0.4715610444545746
Las19_sliced_0_4800_2000_6800.jpg,1258.0,1131.0,1366.0,1236.0,Tree,0.46725162863731384
Las19_sliced_0_4800_2000_6800.jpg,1103.0,508.0,1159.0,561.0,Tree,0.46655669808387756
Las19_sliced_0_4800_2000_6800.jpg,1137.0,1444.0,1249.0,1550.0,Tree,0.46530747413635254
Las19_sliced_0_4800_2000_6800.jpg,1917.0,1053.0,1998.0,1151.0,Tree,0.46520525217056274
Las19_sliced_0_4800_2000_6800.jpg,340.0,118.0,401.0,176.0,Tree,0.46498358249664307
Las19_sliced_0_4800_2000_6800.jpg,1398.0,652.0,1498.0,746.0,Tree,0.4647722840309143
Las19_sliced_0_4800_2000_6800.jpg,1737.0,1580.0,1816.0,1654.0,Tree,0.4630553424358368
Las19_sliced_0_4800_2000_6800.jpg,1856.0,1588.0,1924.0,1648.0,Tree,0.456819623708725
Las19_sliced_0_4800_2000_6800.jpg,1431.0,476.0,1516.0,561.0,Tree,0.4529728591442108
Las19_sliced_0_4800_2000_6800.jpg,782.0,244.0,884.0,344.0,Tree,0.4524049758911133
Las19_sliced_0_4800_2000_6800.jpg,1774.0,1432.0,1868.0,1507.0,Tree,0.450663685798645
Las19_sliced_0_4800_2000_6800.jpg,1006.0,1388.0,1102.0,1489.0,Tree,0.4481092095375061
Las19_sliced_0_4800_2000_6800.jpg,1814.0,1868.0,1897.0,1957.0,Tree,0.4438928961753845
Las19_sliced_0_4800_2000_6800.jpg,526.0,1293.0,630.0,1391.0,Tree,0.4435734748840332
Las19_sliced_0_4800_2000_6800.jpg,416.0,962.0,488.0,999.0,Tree,0.4414854347705841
Las19_sliced_0_4800_2000_6800.jpg,1841.0,0.0,1946.0,82.0,Tree,0.44060027599334717
Las19_sliced_0_4800_2000_6800.jpg,1663.0,1339.0,1741.0,1415.0,Tree,0.4396520256996155
Las19_sliced_0_4800_2000_6800.jpg,900.0,1187.0,948.0,1292.0,Tree,0.43720632791519165
Las19_sliced_0_4800_2000_6800.jpg,843.0,1679.0,931.0,1769.0,Tree,0.43605291843414307
Las19_sliced_0_4800_2000_6800.jpg,956.0,1846.0,1023.0,1907.0,Tree,0.43602171540260315
Las19_sliced_0_4800_2000_6800.jpg,930.0,544.0,998.0,626.0,Tree,0.43592312932014465
Las19_sliced_0_4800_2000_6800.jpg,750.0,1641.0,833.0,1723.0,Tree,0.4332687556743622
Las19_sliced_0_4800_2000_6800.jpg,1351.0,1866.0,1425.0,1900.0,Tree,0.4325854480266571
Las19_sliced_0_4800_2000_6800.jpg,474.0,853.0,555.0,931.0,Tree,0.43258389830589294
Las19_sliced_0_4800_2000_6800.jpg,1204.0,97.0,1306.0,205.0,Tree,0.4318441152572632
Las19_sliced_0_4800_2000_6800.jpg,554.0,1653.0,651.0,1753.0,Tree,0.4313792586326599
Las19_sliced_0_4800_2000_6800.jpg,1760.0,1042.0,1870.0,1137.0,Tree,0.4302997589111328
Las19_sliced_0_4800_2000_6800.jpg,824.0,9.0,978.0,160.0,Tree,0.42481622099876404
Las19_sliced_0_4800_2000_6800.jpg,538.0,140.0,621.0,218.0,Tree,0.42409634590148926
Las19_sliced_0_4800_2000_6800.jpg,1111.0,903.0,1151.0,941.0,Tree,0.42322129011154175
Las19_sliced_0_4800_2000_6800.jpg,1750.0,920.0,1810.0,974.0,Tree,0.42174383997917175
Las19_sliced_0_4800_2000_6800.jpg,1639.0,822.0,1749.0,929.0,Tree,0.4214049279689789
Las19_sliced_0_4800_2000_6800.jpg,831.0,464.0,930.0,558.0,Tree,0.4203609228134155
Las19_sliced_0_4800_2000_6800.jpg,789.0,134.0,878.0,228.0,Tree,0.41832301020622253
Las19_sliced_0_4800_2000_6800.jpg,1623.0,519.0,1701.0,597.0,Tree,0.4157930314540863
Las19_sliced_0_4800_2000_6800.jpg,1709.0,354.0,1821.0,460.0,Tree,0.41263386607170105
Las19_sliced_0_4800_2000_6800.jpg,498.0,1723.0,579.0,1800.0,Tree,0.41095900535583496
Las19_sliced_0_4800_2000_6800.jpg,1000.0,1849.0,1023.0,1909.0,Tree,0.41032874584198
Las19_sliced_0_4800_2000_6800.jpg,900.0,1420.0,923.0,1478.0,Tree,0.4080224931240082
Las19_sliced_0_4800_2000_6800.jpg,1001.0,523.0,1084.0,613.0,Tree,0.40730851888656616
Las19_sliced_0_4800_2000_6800.jpg,1621.0,1675.0,1699.0,1751.0,Tree,0.4060337245464325
Las19_sliced_0_4800_2000_6800.jpg,900.0,862.0,922.0,914.0,Tree,0.40536707639694214
Las19_sliced_0_4800_2000_6800.jpg,1291.0,1878.0,1428.0,1990.0,Tree,0.40449848771095276
Las19_sliced_0_4800_2000_6800.jpg,805.0,958.0,878.0,1033.0,Tree,0.4039299190044403
Las19_sliced_0_4800_2000_6800.jpg,756.0,1326.0,874.0,1430.0,Tree,0.4034550189971924
Las19_sliced_0_4800_2000_6800.jpg,1549.0,1693.0,1609.0,1754.0,Tree,0.4018687307834625
Las19_sliced_0_4800_2000_6800.jpg,1295.0,813.0,1369.0,881.0,Tree,0.40043380856513977
Las19_sliced_0_4800_2000_6800.jpg,953.0,1451.0,1002.0,1503.0,Tree,0.39901626110076904
Las19_sliced_0_4800_2000_6800.jpg,1541.0,460.0,1617.0,530.0,Tree,0.39788591861724854
Las19_sliced_0_4800_2000_6800.jpg,1261.0,1016.0,1340.0,1100.0,Tree,0.3975527584552765
Las19_sliced_0_4800_2000_6800.jpg,623.0,1724.0,720.0,1816.0,Tree,0.3959653973579407
Las19_sliced_0_4800_2000_6800.jpg,842.0,864.0,918.0,938.0,Tree,0.395428866147995
Las19_sliced_0_4800_2000_6800.jpg,1000.0,1051.0,1020.0,1101.0,Tree,0.39488959312438965
Las19_sliced_0_4800_2000_6800.jpg,920.0,903.0,995.0,973.0,Tree,0.3927077353000641
Las19_sliced_0_4800_2000_6800.jpg,1086.0,1456.0,1143.0,1514.0,Tree,0.39120176434516907
Las19_sliced_0_4800_2000_6800.jpg,1517.0,0.0,1618.0,48.0,Tree,0.3911215662956238
Las19_sliced_0_4800_2000_6800.jpg,1636.0,1439.0,1723.0,1522.0,Tree,0.39005106687545776
Las19_sliced_0_4800_2000_6800.jpg,1524.0,1147.0,1599.0,1218.0,Tree,0.3886479437351227
Las19_sliced_0_4800_2000_6800.jpg,407.0,673.0,514.0,775.0,Tree,0.3883017301559448
Las19_sliced_0_4800_2000_6800.jpg,1693.0,1535.0,1743.0,1582.0,Tree,0.3865499198436737
Las19_sliced_0_4800_2000_6800.jpg,1682.0,1139.0,1723.0,1180.0,Tree,0.38532915711402893
Las19_sliced_0_4800_2000_6800.jpg,1000.0,923.0,1019.0,989.0,Tree,0.3848697543144226
Las19_sliced_0_4800_2000_6800.jpg,645.0,214.0,713.0,283.0,Tree,0.3815474808216095
Las19_sliced_0_4800_2000_6800.jpg,1008.0,1000.0,1068.0,1041.0,Tree,0.38107261061668396
Las19_sliced_0_4800_2000_6800.jpg,1618.0,630.0,1716.0,727.0,Tree,0.3794448673725128
Las19_sliced_0_4800_2000_6800.jpg,1445.0,1694.0,1539.0,1791.0,Tree,0.3782898783683777
Las19_sliced_0_4800_2000_6800.jpg,1063.0,610.0,1120.0,665.0,Tree,0.37801864743232727
Las19_sliced_0_4800_2000_6800.jpg,943.0,877.0,992.0,926.0,Tree,0.3750012218952179
Las19_sliced_0_4800_2000_6800.jpg,1738.0,58.0,1858.0,178.0,Tree,0.3740772604942322
Las19_sliced_0_4800_2000_6800.jpg,1000.0,1931.0,1019.0,1985.0,Tree,0.37320640683174133
Las19_sliced_0_4800_2000_6800.jpg,1335.0,0.0,1400.0,21.0,Tree,0.37298285961151123
Las19_sliced_0_4800_2000_6800.jpg,915.0,899.0,966.0,949.0,Tree,0.37188833951950073
Las19_sliced_0_4800_2000_6800.jpg,404.0,956.0,486.0,1042.0,Tree,0.3703612685203552
Las19_sliced_0_4800_2000_6800.jpg,1952.0,31.0,2000.0,118.0,Tree,0.36971548199653625
Las19_sliced_0_4800_2000_6800.jpg,560.0,502.0,637.0,579.0,Tree,0.367594450712204
Las19_sliced_0_4800_2000_6800.jpg,903.0,1916.0,990.0,1989.0,Tree,0.36671748757362366
Las19_sliced_0_4800_2000_6800.jpg,1939.0,523.0,1999.0,594.0,Tree,0.36618971824645996
Las19_sliced_0_4800_2000_6800.jpg,1544.0,906.0,1626.0,984.0,Tree,0.3631953001022339
Las19_sliced_0_4800_2000_6800.jpg,1854.0,276.0,1900.0,356.0,Tree,0.3616068661212921
Las19_sliced_0_4800_2000_6800.jpg,974.0,1210.0,1000.0,1273.0,Tree,0.3584670126438141
Las19_sliced_0_4800_2000_6800.jpg,900.0,1690.0,938.0,1789.0,Tree,0.35660362243652344
Las19_sliced_0_4800_2000_6800.jpg,1955.0,1558.0,2000.0,1621.0,Tree,0.35033440589904785
Las19_sliced_0_4800_2000_6800.jpg,1623.0,436.0,1690.0,501.0,Tree,0.347934365272522
Las19_sliced_0_4800_2000_6800.jpg,1034.0,1724.0,1148.0,1829.0,Tree,0.3478192090988159
Las19_sliced_0_4800_2000_6800.jpg,1629.0,900.0,1730.0,954.0,Tree,0.34613314270973206
Las19_sliced_0_4800_2000_6800.jpg,300.0,1117.0,365.0,1195.0,Tree,0.3456074893474579
Las19_sliced_0_4800_2000_6800.jpg,1837.0,1979.0,1895.0,1999.0,Tree,0.34449195861816406
Las19_sliced_0_4800_2000_6800.jpg,529.0,0.0,611.0,39.0,Tree,0.3441438376903534
Las19_sliced_0_4800_2000_6800.jpg,620.0,975.0,681.0,1000.0,Tree,0.3432082533836365
Las19_sliced_0_4800_2000_6800.jpg,796.0,900.0,896.0,950.0,Tree,0.34031906723976135
Las19_sliced_0_4800_2000_6800.jpg,312.0,0.0,402.0,56.0,Tree,0.3379271626472473
Las19_sliced_0_4800_2000_6800.jpg,1874.0,874.0,1899.0,924.0,Tree,0.3379071354866028
Las19_sliced_0_4800_2000_6800.jpg,1692.0,1591.0,1741.0,1642.0,Tree,0.33083850145339966
Las19_sliced_0_4800_2000_6800.jpg,900.0,306.0,925.0,351.0,Tree,0.32558077573776245
Las19_sliced_0_4800_2000_6800.jpg,1057.0,1835.0,1125.0,1898.0,Tree,0.32498815655708313
Las19_sliced_0_4800_2000_6800.jpg,1577.0,1046.0,1625.0,1097.0,Tree,0.3236943483352661
Las19_sliced_0_4800_2000_6800.jpg,1436.0,1595.0,1484.0,1645.0,Tree,0.32237133383750916
Las19_sliced_0_4800_2000_6800.jpg,808.0,972.0,868.0,999.0,Tree,0.32156282663345337
Las19_sliced_0_4800_2000_6800.jpg,279.0,900.0,360.0,943.0,Tree,0.3210124373435974
Las19_sliced_0_4800_2000_6800.jpg,681.0,276.0,761.0,353.0,Tree,0.31796813011169434
Las19_sliced_0_4800_2000_6800.jpg,901.0,1000.0,938.0,1039.0,Tree,0.311416894197464
Las19_sliced_0_4800_2000_6800.jpg,1743.0,0.0,1817.0,17.0,Tree,0.3092062175273895
Las19_sliced_0_4800_2000_6800.jpg,1199.0,1000.0,1259.0,1024.0,Tree,0.3085618317127228
Las19_sliced_0_4800_2000_6800.jpg,1000.0,2.0,1023.0,63.0,Tree,0.3080337941646576
Las19_sliced_0_4800_2000_6800.jpg,688.0,1943.0,795.0,2000.0,Tree,0.30662211775779724
Las19_sliced_0_4800_2000_6800.jpg,1269.0,444.0,1359.0,539.0,Tree,0.3059999644756317
Las19_sliced_0_4800_2000_6800.jpg,1028.0,975.0,1090.0,1000.0,Tree,0.305989146232605
Las19_sliced_0_4800_2000_6800.jpg,1407.0,405.0,1484.0,482.0,Tree,0.30371350049972534
Las19_sliced_0_4800_2000_6800.jpg,426.0,863.0,466.0,908.0,Tree,0.30168241262435913
Las19_sliced_0_4800_2000_6800.jpg,977.0,404.0,1000.0,455.0,Tree,0.298618346452713
Las19_sliced_0_4800_2000_6800.jpg,410.0,0.0,470.0,22.0,Tree,0.2960754334926605
Las19_sliced_0_4800_2000_6800.jpg,1959.0,881.0,2000.0,960.0,Tree,0.29532164335250854
Las19_sliced_0_4800_2000_6800.jpg,1282.0,651.0,1338.0,706.0,Tree,0.29451844096183777
Las19_sliced_0_4800_2000_6800.jpg,1626.0,1771.0,1722.0,1866.0,Tree,0.2921769320964813
Las19_sliced_0_4800_2000_6800.jpg,547.0,828.0,587.0,870.0,Tree,0.2889063060283661
Las19_sliced_0_4800_2000_6800.jpg,448.0,1252.0,511.0,1311.0,Tree,0.28753307461738586
Las19_sliced_0_4800_2000_6800.jpg,328.0,1764.0,428.0,1870.0,Tree,0.2863708734512329
Las19_sliced_0_4800_2000_6800.jpg,301.0,1028.0,377.0,1111.0,Tree,0.28574955463409424
Las19_sliced_0_4800_2000_6800.jpg,394.0,1434.0,442.0,1487.0,Tree,0.2840612828731537
Las19_sliced_0_4800_2000_6800.jpg,1829.0,706.0,1889.0,768.0,Tree,0.28386014699935913
Las19_sliced_0_4800_2000_6800.jpg,1000.0,324.0,1017.0,394.0,Tree,0.28345733880996704
Las19_sliced_0_4800_2000_6800.jpg,539.0,257.0,626.0,337.0,Tree,0.2816549241542816
Las19_sliced_0_4800_2000_6800.jpg,956.0,322.0,1004.0,373.0,Tree,0.28151774406433105
Las19_sliced_0_4800_2000_6800.jpg,943.0,1000.0,996.0,1023.0,Tree,0.2814784646034241
Las19_sliced_0_4800_2000_6800.jpg,900.0,948.0,922.0,993.0,Tree,0.28129157423973083
Las19_sliced_0_4800_2000_6800.jpg,809.0,1000.0,872.0,1022.0,Tree,0.2808438241481781
Las19_sliced_0_4800_2000_6800.jpg,900.0,1514.0,948.0,1614.0,Tree,0.28009292483329773
Las19_sliced_0_4800_2000_6800.jpg,706.0,1.0,784.0,69.0,Tree,0.26849132776260376
Las19_sliced_0_4800_2000_6800.jpg,701.0,1000.0,759.0,1023.0,Tree,0.2646474540233612
Las19_sliced_0_4800_2000_6800.jpg,976.0,1123.0,1000.0,1178.0,Tree,0.2625596821308136
Las19_sliced_0_4800_2000_6800.jpg,1000.0,760.0,1018.0,815.0,Tree,0.259299635887146
Las19_sliced_0_4800_2000_6800.jpg,568.0,1000.0,631.0,1018.0,Tree,0.2534058094024658
Las19_sliced_0_4800_2000_6800.jpg,1191.0,1681.0,1324.0,1817.0,Tree,0.22673198580741882
Las19_sliced_0_4800_2000_6800.jpg,1577.0,1774.0,1711.0,1911.0,Tree,0.17050401866436005
Las19_sliced_0_4800_2000_6800.jpg,1295.0,330.0,1424.0,462.0,Tree,0.15915657579898834
Las19_sliced_0_4800_2000_6800.jpg,1806.0,914.0,1936.0,1045.0,Tree,0.1528434008359909
Las19_sliced_0_4800_2000_6800.jpg,1160.0,1864.0,1295.0,1989.0,Tree,0.1506510227918625
Las19_sliced_0_4800_2000_6800.jpg,1510.0,853.0,1649.0,987.0,Tree,0.12851500511169434
Las19_sliced_0_4800_2000_6800.jpg,1731.0,1761.0,1864.0,1888.0,Tree,0.1008937880396843
Las19_sliced_0_6400_2000_8400.jpg,1653.0,810.0,1726.0,881.0,Tree,0.6619197726249695
Las19_sliced_0_6400_2000_8400.jpg,904.0,1000.0,996.0,1084.0,Tree,0.6507053971290588
Las19_sliced_0_6400_2000_8400.jpg,728.0,192.0,842.0,296.0,Tree,0.6504891514778137
Las19_sliced_0_6400_2000_8400.jpg,1495.0,445.0,1570.0,519.0,Tree,0.6410341262817383
Las19_sliced_0_6400_2000_8400.jpg,842.0,893.0,904.0,955.0,Tree,0.6392627954483032
Las19_sliced_0_6400_2000_8400.jpg,1936.0,67.0,1996.0,127.0,Tree,0.637797474861145
Las19_sliced_0_6400_2000_8400.jpg,852.0,1430.0,911.0,1487.0,Tree,0.6373777985572815
Las19_sliced_0_6400_2000_8400.jpg,683.0,831.0,753.0,897.0,Tree,0.6313386559486389
Las19_sliced_0_6400_2000_8400.jpg,836.0,1102.0,942.0,1204.0,Tree,0.6288504600524902
Las19_sliced_0_6400_2000_8400.jpg,751.0,710.0,851.0,808.0,Tree,0.6173113584518433
Las19_sliced_0_6400_2000_8400.jpg,902.0,1253.0,989.0,1342.0,Tree,0.612123429775238
Las19_sliced_0_6400_2000_8400.jpg,900.0,1096.0,950.0,1206.0,Tree,0.6003054976463318
Las19_sliced_0_6400_2000_8400.jpg,1380.0,181.0,1440.0,243.0,Tree,0.5967365503311157
Las19_sliced_0_6400_2000_8400.jpg,892.0,1365.0,954.0,1425.0,Tree,0.5873584151268005
Las19_sliced_0_6400_2000_8400.jpg,1501.0,1841.0,1561.0,1897.0,Tree,0.5873034000396729
Las19_sliced_0_6400_2000_8400.jpg,617.0,735.0,701.0,817.0,Tree,0.5866081714630127
Las19_sliced_0_6400_2000_8400.jpg,1191.0,1737.0,1244.0,1793.0,Tree,0.5861179232597351
Las19_sliced_0_6400_2000_8400.jpg,1367.0,957.0,1447.0,1032.0,Tree,0.579345703125
Las19_sliced_0_6400_2000_8400.jpg,1895.0,516.0,1995.0,623.0,Tree,0.5720810294151306
Las19_sliced_0_6400_2000_8400.jpg,1690.0,901.0,1735.0,953.0,Tree,0.5696039199829102
Las19_sliced_0_6400_2000_8400.jpg,1758.0,1427.0,1861.0,1527.0,Tree,0.5682076811790466
Las19_sliced_0_6400_2000_8400.jpg,471.0,202.0,562.0,290.0,Tree,0.5662723779678345
Las19_sliced_0_6400_2000_8400.jpg,1830.0,637.0,1903.0,704.0,Tree,0.5526705384254456
Las19_sliced_0_6400_2000_8400.jpg,1307.0,594.0,1377.0,664.0,Tree,0.551886796951294
Las19_sliced_0_6400_2000_8400.jpg,952.0,887.0,1025.0,947.0,Tree,0.5516176223754883
Las19_sliced_0_6400_2000_8400.jpg,1000.0,1004.0,1024.0,1062.0,Tree,0.5483893752098083
Las19_sliced_0_6400_2000_8400.jpg,1909.0,402.0,1995.0,476.0,Tree,0.5446348786354065
Las19_sliced_0_6400_2000_8400.jpg,1867.0,1361.0,1950.0,1431.0,Tree,0.5399466156959534
Las19_sliced_0_6400_2000_8400.jpg,593.0,857.0,653.0,917.0,Tree,0.5331458449363708
Las19_sliced_0_6400_2000_8400.jpg,775.0,1055.0,839.0,1121.0,Tree,0.5272657871246338
Las19_sliced_0_6400_2000_8400.jpg,1696.0,499.0,1781.0,584.0,Tree,0.5227221846580505
Las19_sliced_0_6400_2000_8400.jpg,1730.0,1285.0,1814.0,1368.0,Tree,0.5219310522079468
Las19_sliced_0_6400_2000_8400.jpg,871.0,793.0,929.0,846.0,Tree,0.5215884447097778
Las19_sliced_0_6400_2000_8400.jpg,1289.0,701.0,1345.0,754.0,Tree,0.5184764266014099
Las19_sliced_0_6400_2000_8400.jpg,900.0,1543.0,940.0,1622.0,Tree,0.517788290977478
Las19_sliced_0_6400_2000_8400.jpg,807.0,627.0,868.0,688.0,Tree,0.5175402760505676
Las19_sliced_0_6400_2000_8400.jpg,1000.0,26.0,1038.0,98.0,Tree,0.516725480556488
Las19_sliced_0_6400_2000_8400.jpg,1816.0,1755.0,1898.0,1843.0,Tree,0.511212944984436
Las19_sliced_0_6400_2000_8400.jpg,1120.0,639.0,1212.0,722.0,Tree,0.5068263411521912
Las19_sliced_0_6400_2000_8400.jpg,1585.0,438.0,1662.0,513.0,Tree,0.5064198970794678
Las19_sliced_0_6400_2000_8400.jpg,1396.0,1776.0,1473.0,1851.0,Tree,0.49673697352409363
Las19_sliced_0_6400_2000_8400.jpg,471.0,520.0,573.0,618.0,Tree,0.49669769406318665
Las19_sliced_0_6400_2000_8400.jpg,1474.0,1747.0,1525.0,1796.0,Tree,0.4962400197982788
Las19_sliced_0_6400_2000_8400.jpg,1365.0,742.0,1461.0,840.0,Tree,0.49605080485343933
Las19_sliced_0_6400_2000_8400.jpg,1012.0,1215.0,1110.0,1316.0,Tree,0.49361908435821533
Las19_sliced_0_6400_2000_8400.jpg,1283.0,825.0,1364.0,901.0,Tree,0.493055522441864
Las19_sliced_0_6400_2000_8400.jpg,1959.0,1302.0,2000.0,1361.0,Tree,0.49199244379997253
Las19_sliced_0_6400_2000_8400.jpg,592.0,473.0,678.0,555.0,Tree,0.48965734243392944
Las19_sliced_0_6400_2000_8400.jpg,1418.0,847.0,1490.0,922.0,Tree,0.4870535433292389
Las19_sliced_0_6400_2000_8400.jpg,1527.0,556.0,1606.0,639.0,Tree,0.48605960607528687
Las19_sliced_0_6400_2000_8400.jpg,1278.0,0.0,1391.0,48.0,Tree,0.48324447870254517
Las19_sliced_0_6400_2000_8400.jpg,620.0,632.0,713.0,714.0,Tree,0.4807334244251251
Las19_sliced_0_6400_2000_8400.jpg,1813.0,268.0,1896.0,360.0,Tree,0.4796973764896393
Las19_sliced_0_6400_2000_8400.jpg,1917.0,169.0,1992.0,244.0,Tree,0.47955915331840515
Las19_sliced_0_6400_2000_8400.jpg,1005.0,1151.0,1080.0,1216.0,Tree,0.4792003333568573
Las19_sliced_0_6400_2000_8400.jpg,657.0,1134.0,784.0,1257.0,Tree,0.4777761399745941
Las19_sliced_0_6400_2000_8400.jpg,936.0,24.0,1037.0,127.0,Tree,0.4767957925796509
Las19_sliced_0_6400_2000_8400.jpg,843.0,1538.0,930.0,1621.0,Tree,0.4739508628845215
Las19_sliced_0_6400_2000_8400.jpg,1844.0,119.0,1915.0,192.0,Tree,0.47122785449028015
Las19_sliced_0_6400_2000_8400.jpg,664.0,1017.0,764.0,1113.0,Tree,0.4641015827655792
Las19_sliced_0_6400_2000_8400.jpg,1519.0,911.0,1624.0,1017.0,Tree,0.4613312780857086
Las19_sliced_0_6400_2000_8400.jpg,944.0,1495.0,1040.0,1589.0,Tree,0.4608129858970642
Las19_sliced_0_6400_2000_8400.jpg,678.0,340.0,786.0,447.0,Tree,0.45051512122154236
Las19_sliced_0_6400_2000_8400.jpg,1733.0,374.0,1829.0,476.0,Tree,0.4504085183143616
Las19_sliced_0_6400_2000_8400.jpg,1412.0,534.0,1499.0,621.0,Tree,0.4491983652114868
Las19_sliced_0_6400_2000_8400.jpg,1245.0,650.0,1299.0,705.0,Tree,0.44916829466819763
Las19_sliced_0_6400_2000_8400.jpg,638.0,4.0,713.0,75.0,Tree,0.44909608364105225
Las19_sliced_0_6400_2000_8400.jpg,556.0,57.0,649.0,152.0,Tree,0.4479852616786957
Las19_sliced_0_6400_2000_8400.jpg,1815.0,382.0,1900.0,474.0,Tree,0.44667327404022217
Las19_sliced_0_6400_2000_8400.jpg,551.0,1000.0,665.0,1056.0,Tree,0.44524791836738586
Las19_sliced_0_6400_2000_8400.jpg,700.0,495.0,786.0,581.0,Tree,0.4432276487350464
Las19_sliced_0_6400_2000_8400.jpg,1163.0,737.0,1242.0,818.0,Tree,0.4398390054702759
Las19_sliced_0_6400_2000_8400.jpg,1587.0,374.0,1657.0,439.0,Tree,0.4377768337726593
Las19_sliced_0_6400_2000_8400.jpg,1585.0,650.0,1663.0,721.0,Tree,0.4370938539505005
Las19_sliced_0_6400_2000_8400.jpg,1188.0,1883.0,1300.0,1987.0,Tree,0.4351087212562561
Las19_sliced_0_6400_2000_8400.jpg,502.0,329.0,626.0,451.0,Tree,0.43458184599876404
Las19_sliced_0_6400_2000_8400.jpg,1003.0,477.0,1089.0,563.0,Tree,0.4328504204750061
Las19_sliced_0_6400_2000_8400.jpg,956.0,246.0,1023.0,308.0,Tree,0.43273767828941345
Las19_sliced_0_6400_2000_8400.jpg,1415.0,900.0,1482.0,934.0,Tree,0.4324645400047302
Las19_sliced_0_6400_2000_8400.jpg,900.0,1432.0,922.0,1480.0,Tree,0.4319426417350769
Las19_sliced_0_6400_2000_8400.jpg,452.0,0.0,539.0,45.0,Tree,0.4296213686466217
Las19_sliced_0_6400_2000_8400.jpg,1876.0,547.0,1900.0,612.0,Tree,0.42869967222213745
Las19_sliced_0_6400_2000_8400.jpg,843.0,78.0,931.0,169.0,Tree,0.4283733069896698
Las19_sliced_0_6400_2000_8400.jpg,1116.0,1309.0,1202.0,1392.0,Tree,0.4282204806804657
Las19_sliced_0_6400_2000_8400.jpg,1116.0,1840.0,1195.0,1921.0,Tree,0.42597612738609314
Las19_sliced_0_6400_2000_8400.jpg,901.0,495.0,977.0,580.0,Tree,0.42426231503486633
Las19_sliced_0_6400_2000_8400.jpg,498.0,123.0,579.0,200.0,Tree,0.4178634583950043
Las19_sliced_0_6400_2000_8400.jpg,1619.0,1673.0,1767.0,1817.0,Tree,0.4148629605770111
Las19_sliced_0_6400_2000_8400.jpg,1931.0,660.0,1988.0,714.0,Tree,0.41366976499557495
Las19_sliced_0_6400_2000_8400.jpg,1864.0,1365.0,1900.0,1433.0,Tree,0.41348996758461
Las19_sliced_0_6400_2000_8400.jpg,999.0,1424.0,1044.0,1472.0,Tree,0.4134216606616974
Las19_sliced_0_6400_2000_8400.jpg,1842.0,849.0,1900.0,913.0,Tree,0.41337695717811584
Las19_sliced_0_6400_2000_8400.jpg,1614.0,1035.0,1695.0,1112.0,Tree,0.4127993583679199
Las19_sliced_0_6400_2000_8400.jpg,1686.0,646.0,1764.0,727.0,Tree,0.41241762042045593
