image_path,xmin,ymin,xmax,ymax,label
Las19_sliced_1600_3200_3600_5200.jpg,1842.0,1073.0,1896.0,1133.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,623.0,436.0,724.0,534.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1844.0,1240.0,1899.0,1308.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1176.0,1391.0,1286.0,1502.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1463.0,1623.0,1542.0,1706.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,151.0,129.0,191.0,170.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,6.0,1557.0,83.0,1632.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,614.0,1081.0,727.0,1193.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,470.0,1471.0,612.0,1618.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,342.0,1442.0,395.0,1491.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,721.0,1305.0,818.0,1407.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,140.0,1249.0,203.0,1312.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1795.0,5.0,1884.0,83.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1697.0,1403.0,1759.0,1461.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1779.0,110.0,1888.0,197.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1642.0,127.0,1715.0,200.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1527.0,1524.0,1627.0,1615.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,241.0,1572.0,345.0,1680.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,407.0,1155.0,493.0,1242.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1169.0,1675.0,1218.0,1723.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,134.0,1000.0,203.0,1057.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1336.0,125.0,1411.0,201.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,58.0,1400.0,122.0,1461.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1100.0,1244.0,1193.0,1344.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1923.0,1381.0,1998.0,1467.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,335.0,1109.0,408.0,1179.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1085.0,1057.0,1219.0,1178.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1485.0,1871.0,1629.0,1994.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,199.0,12.0,261.0,73.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1470.0,1306.0,1531.0,1365.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1062.0,297.0,1143.0,383.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,416.0,287.0,486.0,357.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,549.0,99.0,615.0,162.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,584.0,328.0,716.0,433.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1253.0,498.0,1313.0,556.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,709.0,1455.0,818.0,1578.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1937.0,22.0,2000.0,155.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,849.0,36.0,962.0,169.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,4.0,422.0,71.0,483.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,26.0,800.0,172.0,917.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,0.0,233.0,54.0,371.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,1930.0,698.0,2000.0,815.0,Tree
Las19_sliced_1600_3200_3600_5200.jpg,846.0,987.0,1031.0,1068.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,7.0,424.0,91.0,506.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,565.0,227.0,667.0,324.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1426.0,1119.0,1502.0,1196.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1549.0,1703.0,1674.0,1840.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,479.0,925.0,539.0,974.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,161.0,1431.0,286.0,1526.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1584.0,1924.0,1705.0,1998.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,189.0,794.0,257.0,861.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,819.0,1327.0,878.0,1385.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,165.0,1304.0,240.0,1379.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,138.0,58.0,258.0,178.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,353.0,774.0,423.0,839.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,232.0,439.0,360.0,573.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,110.0,354.0,221.0,459.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,660.0,364.0,761.0,493.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,240.0,0.0,350.0,84.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,478.0,1656.0,517.0,1698.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,472.0,1819.0,532.0,1875.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,472.0,1151.0,579.0,1264.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,2.0,1434.0,120.0,1575.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1561.0,1332.0,1647.0,1412.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,929.0,1397.0,975.0,1445.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,412.0,1701.0,467.0,1751.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,787.0,1426.0,873.0,1520.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1955.0,1114.0,2000.0,1191.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1493.0,278.0,1630.0,416.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1182.0,1331.0,1242.0,1394.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,873.0,1605.0,990.0,1714.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1757.0,73.0,1898.0,202.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1400.0,1640.0,1459.0,1694.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,985.0,380.0,1120.0,507.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,504.0,779.0,583.0,857.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1047.0,1923.0,1098.0,1977.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,0.0,1277.0,23.0,1342.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1819.0,1258.0,1882.0,1323.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1493.0,1063.0,1580.0,1148.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1555.0,864.0,1631.0,944.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1076.0,1651.0,1164.0,1743.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,900.0,1932.0,957.0,1995.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1826.0,913.0,1962.0,1022.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,928.0,630.0,1105.0,775.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,719.0,843.0,822.0,940.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1653.0,80.0,1753.0,182.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1738.0,1858.0,1855.0,1975.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1719.0,1213.0,1798.0,1292.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1743.0,1754.0,1813.0,1824.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,15.0,1671.0,98.0,1750.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,524.0,1051.0,608.0,1131.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1081.0,1525.0,1165.0,1603.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,589.0,1538.0,699.0,1633.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1122.0,467.0,1206.0,547.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1015.0,1714.0,1067.0,1765.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,980.0,1267.0,1061.0,1349.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1004.0,1621.0,1070.0,1691.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1453.0,734.0,1559.0,831.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1482.0,1665.0,1568.0,1747.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1192.0,683.0,1294.0,784.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1661.0,411.0,1794.0,548.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,250.0,1296.0,310.0,1352.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1395.0,223.0,1439.0,260.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1677.0,241.0,1812.0,378.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,944.0,262.0,1110.0,385.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1404.0,435.0,1496.0,514.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,676.0,694.0,762.0,777.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1947.0,233.0,1996.0,282.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,526.0,1929.0,612.0,1999.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,258.0,255.0,357.0,355.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,570.0,0.0,730.0,115.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,822.0,799.0,901.0,880.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1833.0,1127.0,1930.0,1225.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1027.0,11.0,1124.0,105.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,95.0,1535.0,143.0,1581.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,995.0,1447.0,1057.0,1511.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,480.0,722.0,535.0,777.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,0.0,900.0,43.0,985.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1396.0,1188.0,1458.0,1248.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,158.0,1035.0,271.0,1135.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,437.0,499.0,519.0,579.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1398.0,925.0,1461.0,988.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,214.0,1869.0,296.0,1957.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,445.0,1550.0,524.0,1632.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1500.0,1515.0,1588.0,1595.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1337.0,709.0,1434.0,797.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1742.0,1051.0,1824.0,1135.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,543.0,962.0,607.0,1027.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1352.0,5.0,1533.0,205.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,208.0,941.0,337.0,1072.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1648.0,1547.0,1740.0,1635.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,746.0,0.0,833.0,75.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,2.0,0.0,64.0,24.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,318.0,1770.0,398.0,1846.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,509.0,1275.0,611.0,1369.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,394.0,374.0,510.0,478.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1933.0,0.0,2000.0,78.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1423.0,629.0,1479.0,689.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1439.0,1332.0,1542.0,1441.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1006.0,137.0,1103.0,236.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1311.0,1715.0,1396.0,1792.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1823.0,1494.0,1903.0,1579.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,732.0,1736.0,821.0,1823.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1226.0,475.0,1309.0,559.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,3.0,1975.0,58.0,1999.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,82.0,1139.0,123.0,1180.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1751.0,1612.0,1887.0,1751.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,255.0,1206.0,334.0,1275.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,624.0,1345.0,752.0,1461.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1295.0,1119.0,1377.0,1202.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1203.0,600.0,1271.0,665.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,133.0,756.0,183.0,802.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1264.0,1639.0,1342.0,1721.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,778.0,184.0,818.0,227.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,903.0,1466.0,975.0,1540.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1332.0,1791.0,1469.0,1932.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1334.0,522.0,1513.0,612.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,21.0,519.0,100.0,595.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,244.0,1718.0,315.0,1791.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1878.0,1609.0,1988.0,1731.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,6.0,630.0,102.0,726.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,349.0,13.0,470.0,132.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,936.0,773.0,998.0,843.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,375.0,1205.0,516.0,1364.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1958.0,1477.0,2000.0,1561.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,785.0,1062.0,914.0,1199.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,126.0,907.0,230.0,1001.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,510.0,365.0,605.0,462.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,624.0,1080.0,716.0,1173.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,116.0,506.0,216.0,608.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,225.0,1523.0,277.0,1571.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,843.0,1250.0,925.0,1331.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1231.0,1443.0,1337.0,1550.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1334.0,1526.0,1419.0,1601.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,703.0,539.0,774.0,611.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1960.0,1227.0,1999.0,1286.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1122.0,256.0,1201.0,339.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1393.0,822.0,1476.0,899.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,770.0,416.0,855.0,500.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,65.0,1339.0,141.0,1415.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,938.0,1302.0,996.0,1366.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,218.0,1588.0,358.0,1715.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1590.0,1217.0,1698.0,1331.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,337.0,1667.0,400.0,1725.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,957.0,901.0,1069.0,1002.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,836.0,1758.0,900.0,1822.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,787.0,284.0,850.0,349.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,544.0,1633.0,658.0,1742.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1702.0,0.0,1830.0,66.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1179.0,1024.0,1267.0,1108.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1889.0,1043.0,1953.0,1101.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1006.0,1820.0,1093.0,1899.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,361.0,934.0,443.0,1021.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1273.0,1380.0,1330.0,1437.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,847.0,295.0,945.0,389.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,959.0,1918.0,1019.0,1972.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1837.0,268.0,1995.0,404.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1231.0,284.0,1286.0,338.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,549.0,551.0,644.0,648.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1094.0,696.0,1202.0,798.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,321.0,1042.0,432.0,1153.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1464.0,241.0,1518.0,290.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1329.0,651.0,1394.0,715.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1083.0,900.0,1187.0,989.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1170.0,76.0,1217.0,124.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,621.0,948.0,691.0,1020.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,829.0,249.0,873.0,292.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,762.0,634.0,914.0,783.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1270.0,1262.0,1373.0,1363.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,376.0,870.0,434.0,924.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,791.0,516.0,863.0,590.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1117.0,205.0,1170.0,256.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,620.0,477.0,696.0,554.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,340.0,520.0,416.0,591.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,946.0,1119.0,1061.0,1230.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1273.0,1888.0,1382.0,1986.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,143.0,0.0,217.0,17.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,38.0,823.0,160.0,971.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,819.0,123.0,957.0,251.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1515.0,947.0,1627.0,1053.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1228.0,0.0,1368.0,101.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,108.0,1582.0,238.0,1720.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,423.0,604.0,533.0,707.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1511.0,1436.0,1586.0,1504.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,34.0,1232.0,107.0,1304.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1153.0,1872.0,1230.0,1949.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,397.0,1848.0,507.0,1919.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1654.0,1119.0,1776.0,1228.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,11.0,1759.0,132.0,1885.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,132.0,1194.0,180.0,1248.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1226.0,173.0,1337.0,275.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1841.0,407.0,1982.0,546.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,575.0,839.0,667.0,921.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1115.0,1468.0,1163.0,1515.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,553.0,1778.0,658.0,1888.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1138.0,554.0,1186.0,601.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1132.0,133.0,1181.0,182.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,602.0,787.0,644.0,829.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1142.0,1193.0,1243.0,1292.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1929.0,1327.0,1998.0,1405.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1180.0,1545.0,1280.0,1640.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1798.0,571.0,1938.0,708.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,353.0,1535.0,440.0,1624.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1867.0,163.0,1934.0,226.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,466.0,1741.0,522.0,1794.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1061.0,1406.0,1117.0,1457.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1053.0,1285.0,1104.0,1333.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1470.0,1751.0,1562.0,1905.0,Tree
Las19_sliced_1600_4800_3600_6800.jpg,1211.0,840.0,1360.0,962.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,468.0,216.0,533.0,278.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1290.0,827.0,1350.0,890.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1073.0,1580.0,1153.0,1664.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1537.0,1004.0,1619.0,1080.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1111.0,1805.0,1237.0,1916.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1584.0,1714.0,1701.0,1809.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,88.0,648.0,162.0,725.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1459.0,1077.0,1539.0,1154.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1884.0,1219.0,1961.0,1298.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1526.0,710.0,1583.0,769.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1848.0,1045.0,1899.0,1104.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1843.0,1325.0,1965.0,1450.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1664.0,0.0,1734.0,36.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1251.0,552.0,1361.0,658.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1483.0,68.0,1566.0,147.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,2.0,654.0,62.0,718.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,869.0,918.0,970.0,1020.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,539.0,1345.0,596.0,1398.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,432.0,1693.0,503.0,1761.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1649.0,1032.0,1736.0,1114.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1074.0,51.0,1166.0,144.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,693.0,917.0,772.0,995.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,842.0,745.0,952.0,844.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1508.0,440.0,1581.0,518.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,375.0,1308.0,459.0,1385.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,233.0,825.0,333.0,922.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,853.0,1065.0,923.0,1143.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1151.0,273.0,1230.0,352.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,707.0,440.0,793.0,522.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1943.0,1671.0,2000.0,1746.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,521.0,638.0,596.0,710.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,914.0,1335.0,996.0,1425.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,128.0,1284.0,214.0,1369.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,559.0,1119.0,599.0,1160.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1858.0,8.0,1988.0,140.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1567.0,1560.0,1628.0,1621.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,132.0,0.0,224.0,54.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,34.0,1460.0,154.0,1586.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,257.0,1.0,340.0,54.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,0.0,438.0,61.0,508.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,5.0,160.0,126.0,299.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1591.0,479.0,1684.0,574.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,92.0,499.0,179.0,585.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1357.0,1291.0,1440.0,1375.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1811.0,1553.0,1904.0,1637.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1771.0,1659.0,1854.0,1741.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,761.0,824.0,833.0,895.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1322.0,1039.0,1404.0,1111.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,542.0,21.0,666.0,142.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,277.0,1004.0,361.0,1081.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1485.0,760.0,1554.0,827.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,616.0,619.0,678.0,683.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1581.0,1905.0,1684.0,1990.0,Tree
Las19_sliced_1600_6400_3600_8400.jpg,1474.0,1299.0,1558.0,1387.0,Tree
